id,Date,Weekday,User_NO,Stationery_NO,Price,Count,All_Price
583,2000-06-05,0,4,5,130401,75,9780075
584,2000-06-05,0,1,2,280787,89,24990043
585,2000-06-06,1,1,2,39187,78,3056586
586,2000-06-06,1,4,6,51951,56,2909256
587,2000-06-06,1,3,4,152079,80,12166320
588,2000-06-07,2,4,4,200701,74,14851874
589,2000-06-07,2,1,1,220206,57,12551742
590,2000-06-07,2,4,4,29911,88,2632168
591,2000-06-07,2,1,5,199337,92,18339004
592,2000-06-07,2,3,4,165021,43,7095903
593,2000-06-07,2,1,3,70247,74,5198278
594,2000-06-08,3,2,5,9945,30,298350
595,2000-06-08,3,4,1,150483,44,6621252
596,2000-06-08,3,2,6,134244,77,10336788
597,2000-06-08,3,3,3,125649,63,7915887
598,2000-06-08,3,2,4,111270,21,2336670
599,2000-06-08,3,1,2,69213,29,2007177
600,2000-06-09,4,2,4,65877,23,1515171
601,2000-06-09,4,4,5,25971,62,1610202
602,2000-06-09,4,3,4,89070,47,4186290
603,2000-06-09,4,4,1,138899,75,10417425
604,2000-06-09,4,1,6,188359,22,4143898
605,2000-06-09,4,3,2,250030,61,15251830
606,2000-06-09,4,3,6,207508,33,6847764
607,2000-06-09,4,1,1,6729,89,598881
608,2000-06-12,0,2,3,76811,90,6912990
609,2000-06-12,0,4,6,17476,36,629136
610,2000-06-12,0,2,1,43815,94,4118610
611,2000-06-12,0,1,5,237382,46,10919572
612,2000-06-12,0,2,2,284703,52,14804556
613,2000-06-12,0,1,4,290772,48,13957056
614,2000-06-12,0,3,6,191518,41,7852238
615,2000-06-13,1,3,2,282872,91,25741352
616,2000-06-13,1,2,1,188430,63,11871090
617,2000-06-14,2,2,5,236455,39,9221745
618,2000-06-14,2,1,3,29291,38,1113058
619,2000-06-15,3,2,2,217130,29,6296770
620,2000-06-15,3,4,6,256044,38,9729672
621,2000-06-15,3,3,1,102241,87,8894967
622,2000-06-15,3,1,2,221840,63,13975920
623,2000-06-15,3,4,4,201295,92,18519140
624,2000-06-15,3,4,3,255566,68,17378488
625,2000-06-15,3,1,5,98589,97,9563133
626,2000-06-15,3,1,6,87748,21,1842708
627,2000-06-15,3,3,6,136442,87,11870454
628,2000-06-15,3,2,3,113301,32,3625632
629,2000-06-16,4,1,5,289340,90,26040600
630,2000-06-16,4,4,4,65515,22,1441330
631,2000-06-16,4,2,3,254405,82,20861210
632,2000-06-19,0,3,2,295358,51,15063258
633,2000-06-19,0,1,1,109997,47,5169859
634,2000-06-19,0,4,6,244917,69,16899273
635,2000-06-19,0,3,4,267497,82,21934754
636,2000-06-19,0,4,5,188634,94,17731596
637,2000-06-19,0,2,3,60130,62,3728060
638,2000-06-20,1,4,3,216803,66,14308998
639,2000-06-20,1,4,1,33245,32,1063840
640,2000-06-20,1,2,6,69754,46,3208684
641,2000-06-20,1,2,2,295056,67,19768752
642,2000-06-20,1,3,5,221523,89,19715547
643,2000-06-20,1,3,4,238707,92,21961044
644,2000-06-20,1,2,2,234132,26,6087432
645,2000-06-21,2,3,3,3245,73,236885
646,2000-06-21,2,2,1,48660,81,3941460
647,2000-06-22,3,1,6,252975,50,12648750
648,2000-06-22,3,4,1,215859,66,14246694
649,2000-06-22,3,2,3,250851,74,18562974
650,2000-06-22,3,4,4,102293,28,2864204
651,2000-06-22,3,3,5,61555,23,1415765
652,2000-06-22,3,2,5,137086,35,4798010
653,2000-06-22,3,3,5,124187,73,9065651
654,2000-06-23,4,4,1,97373,85,8276705
655,2000-06-23,4,2,4,269983,73,19708759
656,2000-06-23,4,2,2,38988,70,2729160
657,2000-06-23,4,2,5,191989,22,4223758
658,2000-06-23,4,2,3,263410,94,24760540
659,2000-06-23,4,3,5,65849,21,1382829
660,2000-06-26,0,2,1,265193,24,6364632
661,2000-06-26,0,3,3,119064,21,2500344
662,2000-06-26,0,4,3,214710,53,11379630
663,2000-06-26,0,3,6,147492,98,14454216
664,2000-06-26,0,3,5,238651,98,23387798
665,2000-06-26,0,2,4,165494,79,13074026
666,2000-06-26,0,2,2,6746,84,566664
667,2000-06-27,1,2,6,1005,42,42210
668,2000-06-27,1,3,1,180383,52,9379916
669,2000-06-28,2,4,6,164700,89,14658300
670,2000-06-28,2,3,4,45915,53,2433495
671,2000-06-28,2,2,5,159090,75,11931750
672,2000-06-28,2,3,5,69983,97,6788351
673,2000-06-28,2,2,2,199366,51,10167666
674,2000-06-28,2,1,1,81891,77,6305607
675,2000-06-28,2,2,2,235260,99,23290740
676,2000-06-28,2,1,3,6695,25,167375
677,2000-06-29,3,3,6,156758,55,8621690
678,2000-06-29,3,2,2,230252,56,12894112
679,2000-06-29,3,4,4,81106,81,6569586
680,2000-06-29,3,3,1,41552,82,3407264
681,2000-06-29,3,2,3,175808,65,11427520
682,2000-06-29,3,1,5,168037,28,4705036
683,2000-06-30,4,3,3,160579,46,7386634
684,2000-06-30,4,3,5,51248,79,4048592
685,2000-06-30,4,1,6,292245,43,12566535
686,2000-06-30,4,4,1,84039,58,4874262
687,2000-06-30,4,3,2,171924,61,10487364
688,2000-06-30,4,1,3,6400,91,582400
689,2000-06-30,4,3,4,149022,30,4470660
690,2000-07-03,0,3,1,280626,33,9260658
691,2000-07-03,0,3,2,240074,42,10083108
692,2000-07-03,0,4,6,228844,78,17849832
693,2000-07-03,0,2,4,230213,50,11510650
694,2000-07-03,0,3,5,144156,63,9081828
695,2000-07-04,1,1,3,201612,46,9274152
696,2000-07-04,1,1,5,204192,47,9597024
697,2000-07-04,1,1,4,110020,51,5611020
698,2000-07-04,1,1,6,276077,51,14079927
699,2000-07-04,1,4,1,264307,76,20087332
700,2000-07-04,1,1,2,94391,82,7740062
701,2000-07-04,1,2,2,26741,53,1417273
702,2000-07-06,3,2,6,206313,42,8665146
703,2000-07-06,3,4,5,197779,62,12262298
704,2000-07-06,3,2,6,13701,39,534339
705,2000-07-06,3,4,1,141741,87,12331467
706,2000-07-06,3,4,4,139475,98,13668550
707,2000-07-06,3,2,2,101458,70,7102060
708,2000-07-07,4,4,1,137286,37,5079582
709,2000-07-07,4,4,5,267439,73,19523047
710,2000-07-07,4,3,3,192927,57,10996839
711,2000-07-07,4,2,4,59336,67,3975512
712,2000-07-07,4,3,6,143460,99,14202540
713,2000-07-07,4,3,2,38717,30,1161510
714,2000-07-10,0,3,5,117758,42,4945836
715,2000-07-10,0,4,2,180985,30,5429550
716,2000-07-10,0,2,3,169441,88,14910808
717,2000-07-10,0,1,4,105522,33,3482226
718,2000-07-10,0,4,1,260049,59,15342891
719,2000-07-10,0,4,6,233865,21,4911165
720,2000-07-11,1,3,5,93129,85,7915965
721,2000-07-11,1,4,3,154147,32,4932704
722,2000-07-11,1,3,6,267916,51,13663716
723,2000-07-11,1,4,1,130387,78,10170186
724,2000-07-11,1,3,4,281089,48,13492272
725,2000-07-11,1,2,2,17579,73,1283267
726,2000-07-12,2,4,5,79799,20,1595980
727,2000-07-12,2,3,4,266637,83,22130871
728,2000-07-12,2,3,5,280825,40,11233000
729,2000-07-12,2,1,2,233153,63,14688639
730,2000-07-12,2,4,1,72491,45,3262095
731,2000-07-12,2,4,6,55643,80,4451440
732,2000-07-12,2,2,3,131296,40,5251840
733,2000-07-13,3,3,6,151020,38,5738760
734,2000-07-13,3,2,3,110879,54,5987466
735,2000-07-13,3,3,2,266611,69,18396159
736,2000-07-13,3,4,4,238057,35,8331995
737,2000-07-13,3,4,1,106595,36,3837420
738,2000-07-13,3,2,5,135874,80,10869920
739,2000-07-14,4,4,2,272297,28,7624316
740,2000-07-14,4,2,4,248683,62,15418346
741,2000-07-14,4,3,3,138952,43,5974936
742,2000-07-14,4,4,6,254557,23,5854811
743,2000-07-14,4,3,1,144331,71,10247501
744,2000-07-14,4,4,5,133355,27,3600585
745,2000-07-17,0,4,2,104973,97,10182381
746,2000-07-17,0,3,3,107664,81,8720784
747,2000-07-17,0,1,1,188131,38,7148978
748,2000-07-17,0,4,5,104779,42,4400718
749,2000-07-17,0,1,6,2157,56,120792
750,2000-07-17,0,2,4,157711,99,15613389
751,2000-07-18,1,3,3,125490,27,3388230
752,2000-07-18,1,3,2,212811,21,4469031
753,2000-07-18,1,2,5,173492,72,12491424
754,2000-07-18,1,4,6,247797,60,14867820
755,2000-07-18,1,4,2,155151,64,9929664
756,2000-07-18,1,4,3,207248,49,10155152
757,2000-07-19,2,1,4,189080,82,15504560
758,2000-07-19,2,1,5,279745,61,17064445
759,2000-07-19,2,4,1,262607,60,15756420
760,2000-07-19,2,2,3,159894,37,5916078
761,2000-07-19,2,4,6,35163,87,3059181
762,2000-07-19,2,2,2,235792,54,12732768
763,2000-07-20,3,3,6,146906,43,6316958
764,2000-07-20,3,4,5,113107,39,4411173
765,2000-07-20,3,1,2,286241,33,9445953
766,2000-07-20,3,1,3,175825,83,14593475
767,2000-07-20,3,1,1,16271,62,1008802
768,2000-07-20,3,1,6,147038,23,3381874
769,2000-07-20,3,4,4,250428,99,24792372
770,2000-07-21,4,1,1,170299,88,14986312
771,2000-07-21,4,3,3,249471,49,12224079
772,2000-07-21,4,3,2,294730,73,21515290
773,2000-07-21,4,2,6,269635,90,24267150
774,2000-07-21,4,3,4,49115,31,1522565
775,2000-07-21,4,2,5,31472,98,3084256
776,2000-07-24,0,1,5,236779,41,9707939
777,2000-07-24,0,4,3,189818,42,7972356
778,2000-07-24,0,2,2,117361,87,10210407
779,2000-07-24,0,3,6,162574,98,15932252
780,2000-07-24,0,1,5,9255,83,768165
781,2000-07-24,0,1,1,32173,72,2316456
782,2000-07-25,1,2,6,164104,55,9025720
783,2000-07-25,1,1,4,193778,95,18408910
784,2000-07-25,1,1,2,12600,43,541800
785,2000-07-25,1,4,1,151448,21,3180408
786,2000-07-25,1,4,3,196410,73,14337930
787,2000-07-25,1,4,1,119760,56,6706560
788,2000-07-26,2,2,6,209681,74,15516394
789,2000-07-26,2,3,4,186276,61,11362836
790,2000-07-26,2,2,1,72374,28,2026472
791,2000-07-26,2,4,2,199272,67,13351224
792,2000-07-26,2,4,5,212263,50,10613150
793,2000-07-26,2,2,3,39852,53,2112156
794,2000-07-27,3,2,6,129960,95,12346200
795,2000-07-27,3,3,3,162366,84,13638744
796,2000-07-27,3,2,5,151643,21,3184503
797,2000-07-27,3,3,4,22464,44,988416
798,2000-07-27,3,2,5,265159,20,5303180
799,2000-07-27,3,2,5,207031,56,11593736
800,2000-07-28,4,4,4,102243,81,8281683
801,2000-07-28,4,3,3,16769,55,922295
802,2000-07-28,4,4,6,286658,35,10033030
803,2000-07-28,4,4,5,256930,63,16186590
804,2000-07-28,4,1,2,173050,38,6575900
805,2000-07-28,4,3,2,175833,59,10374147
806,2000-07-28,4,1,1,286540,98,28080920
807,2000-07-31,0,4,6,273910,95,26021450
808,2000-07-31,0,4,2,179255,32,5736160
809,2000-07-31,0,2,1,141318,66,9326988
810,2000-07-31,0,1,4,80871,98,7925358
811,2000-07-31,0,2,5,165819,58,9617502
812,2000-07-31,0,1,5,61426,41,2518466
813,2000-07-31,0,2,3,13876,53,735428
814,2000-08-01,1,2,3,225074,78,17555772
815,2000-08-01,1,3,4,138783,61,8465763
816,2000-08-01,1,4,1,23190,84,1947960
817,2000-08-01,1,4,3,58373,60,3502380
818,2000-08-01,1,2,6,129779,22,2855138
819,2000-08-01,1,1,5,280505,66,18513330
820,2000-08-01,1,1,6,142830,20,2856600
821,2000-08-01,1,1,6,37937,23,872551
822,2000-08-01,1,1,2,69542,57,3963894
823,2000-08-03,3,2,2,140105,41,5744305
824,2000-08-03,3,3,4,232604,22,5117288
825,2000-08-03,3,1,4,296632,85,25213720
826,2000-08-03,3,3,1,174320,34,5926880
827,2000-08-03,3,4,6,255839,66,16885374
828,2000-08-03,3,3,5,183472,95,17429840
829,2000-08-03,3,4,3,5258,58,304964
830,2000-08-04,4,4,1,214030,56,11985680
831,2000-08-04,4,2,4,124530,46,5728380
832,2000-08-07,0,2,4,65885,84,5534340
833,2000-08-07,0,3,3,107324,51,5473524
834,2000-08-08,1,1,1,224656,77,17298512
835,2000-08-08,1,1,3,93213,91,8482383
836,2000-08-08,1,4,2,183932,57,10484124
837,2000-08-08,1,4,6,8799,87,765513
838,2000-08-08,1,3,4,82510,51,4208010
839,2000-08-08,1,3,5,76799,50,3839950
840,2000-08-08,1,1,5,24461,81,1981341
841,2000-08-09,2,1,5,203478,39,7935642
842,2000-08-09,2,4,4,150890,46,6940940
843,2000-08-09,2,4,6,279788,76,21263888
844,2000-08-09,2,1,2,13559,44,596596
845,2000-08-09,2,1,1,65045,91,5919095
846,2000-08-09,2,2,3,175048,89,15579272
847,2000-08-10,3,2,3,117882,56,6601392
848,2000-08-10,3,3,2,288626,72,20781072
849,2000-08-10,3,1,1,136375,44,6000500
850,2000-08-10,3,2,5,100648,43,4327864
851,2000-08-10,3,4,6,142118,95,13501210
852,2000-08-10,3,4,4,217979,49,10680971
853,2000-08-11,4,2,4,77505,40,3100200
854,2000-08-11,4,1,1,73895,37,2734115
855,2000-08-11,4,3,5,126125,65,8198125
856,2000-08-11,4,3,6,83187,99,8235513
857,2000-08-11,4,3,3,120166,81,9733446
858,2000-08-11,4,4,2,8194,29,237626
859,2000-08-11,4,1,5,90210,60,5412600
860,2000-08-14,0,4,5,49207,95,4674665
861,2000-08-14,0,2,3,133802,52,6957704
862,2000-08-14,0,2,4,14121,69,974349
863,2000-08-14,0,1,1,86985,41,3566385
864,2000-08-15,1,3,2,77581,95,7370195
865,2000-08-15,1,2,5,282598,21,5934558
866,2000-08-15,1,3,4,135940,33,4486020
867,2000-08-15,1,1,2,294050,55,16172750
868,2000-08-15,1,1,1,256579,90,23092110
869,2000-08-15,1,4,5,57055,59,3366245
870,2000-08-15,1,2,3,101709,55,5593995
871,2000-08-15,1,4,6,53516,36,1926576
872,2000-08-16,2,3,1,231378,38,8792364
873,2000-08-16,2,4,4,25105,24,602520
874,2000-08-16,2,3,2,38976,74,2884224
875,2000-08-16,2,3,3,67117,86,5772062
876,2000-08-16,2,4,5,268611,85,22831935
877,2000-08-16,2,3,5,74163,61,4523943
878,2000-08-16,2,3,2,155019,93,14416767
879,2000-08-16,2,3,6,260333,32,8330656
880,2000-08-17,3,2,5,143251,38,5443538
881,2000-08-17,3,4,4,154168,99,15262632
882,2000-08-17,3,1,2,277296,21,5823216
883,2000-08-17,3,4,3,145046,47,6817162
884,2000-08-17,3,2,2,206396,80,16511680
885,2000-08-17,3,3,6,265314,76,20163864
886,2000-08-18,4,2,3,240587,56,13472872
887,2000-08-18,4,3,2,237579,92,21857268
888,2000-08-18,4,3,6,83208,82,6823056
889,2000-08-18,4,4,5,201485,71,14305435
890,2000-08-18,4,1,4,199386,94,18742284
891,2000-08-21,0,3,1,134218,53,7113554
892,2000-08-22,1,2,3,132308,63,8335404
893,2000-08-22,1,1,5,37519,52,1950988
894,2000-08-22,1,4,2,62532,84,5252688
895,2000-08-22,1,3,6,17291,62,1072042
896,2000-08-22,1,4,1,168168,82,13789776
897,2000-08-22,1,4,3,43038,57,2453166
898,2000-08-22,1,3,4,112204,64,7181056
899,2000-08-23,2,2,5,278976,71,19807296
900,2000-08-23,2,3,1,186325,83,15464975
901,2000-08-23,2,1,3,269872,68,18351296
902,2000-08-23,2,1,4,21843,59,1288737
903,2000-08-23,2,4,2,48813,45,2196585
904,2000-08-25,4,2,1,3353,98,328594
905,2000-08-25,4,4,5,231057,90,20795130
906,2000-08-25,4,2,4,221619,73,16178187
907,2000-08-25,4,2,6,39215,67,2627405
908,2000-08-28,0,3,2,299527,80,23962160
909,2000-08-28,0,4,5,187432,31,5810392
910,2000-08-28,0,2,1,259515,95,24653925
911,2000-08-28,0,4,4,109117,32,3491744
912,2000-08-28,0,2,3,67491,82,5534262
913,2000-08-28,0,4,6,193859,59,11437681
914,2000-08-29,1,1,5,266533,83,22122239
915,2000-08-29,1,2,1,13144,48,630912
916,2000-08-29,1,1,2,255288,31,7913928
917,2000-08-29,1,4,4,24949,57,1422093
918,2000-08-29,1,3,6,133608,29,3874632
919,2000-08-30,2,1,6,289574,90,26061660
920,2000-08-30,2,4,5,187037,67,12531479
921,2000-08-30,2,2,1,253869,67,17009223
922,2000-08-31,3,3,5,107871,41,4422711
923,2000-08-31,3,4,1,96034,64,6146176
924,2000-08-31,3,3,4,238750,60,14325000
925,2000-08-31,3,4,3,260323,68,17701964
926,2000-08-31,3,4,6,142517,36,5130612
927,2000-08-31,3,2,6,16347,68,1111596
928,2000-08-31,3,1,2,5072,21,106512
929,2000-08-31,3,4,2,87928,67,5891176
930,2000-09-01,4,2,3,51493,63,3244059
931,2000-09-01,4,1,4,227443,20,4548860
932,2000-09-01,4,1,5,177604,59,10478636
933,2000-09-01,4,2,6,250817,57,14296569
934,2000-09-01,4,1,4,76956,54,4155624
935,2000-09-01,4,4,2,56226,51,2867526
936,2000-09-04,0,3,5,42176,79,3331904
937,2000-09-04,0,2,2,163742,27,4421034
938,2000-09-04,0,1,6,129460,64,8285440
939,2000-09-04,0,1,4,57898,63,3647574
940,2000-09-05,1,3,6,219564,23,5049972
941,2000-09-05,1,1,5,181879,84,15277836
942,2000-09-05,1,1,1,55185,78,4304430
943,2000-09-05,1,1,3,65123,62,4037626
944,2000-09-06,2,2,6,38898,20,777960
945,2000-09-06,2,3,6,17440,92,1604480
946,2000-09-06,2,4,2,247506,71,17572926
947,2000-09-06,2,2,5,140002,25,3500050
948,2000-09-06,2,2,1,91803,43,3947529
949,2000-09-06,2,4,3,155215,79,12261985
950,2000-09-06,2,1,1,62500,59,3687500
951,2000-09-06,2,4,4,89744,26,2333344
952,2000-09-06,2,3,3,299477,69,20663913
953,2000-09-06,2,2,1,87584,78,6831552
954,2000-09-07,3,1,3,131678,52,6847256
955,2000-09-07,3,3,1,30898,98,3028004
956,2000-09-07,3,4,5,141651,64,9065664
957,2000-09-07,3,3,6,278874,22,6135228
958,2000-09-07,3,3,2,138916,56,7779296
959,2000-09-07,3,1,4,85338,83,7083054
960,2000-09-08,4,4,5,186351,82,15280782
961,2000-09-08,4,2,3,281847,71,20011137
962,2000-09-08,4,3,2,66720,44,2935680
963,2000-09-08,4,4,4,108701,90,9783090
964,2000-09-08,4,4,1,2153,88,189464
965,2000-09-08,4,2,6,38383,31,1189873
966,2000-09-08,4,2,6,266096,57,15167472
967,2000-09-11,0,4,2,274199,67,18371333
968,2000-09-11,0,4,6,186525,21,3917025
969,2000-09-11,0,3,1,51934,92,4777928
970,2000-09-11,0,3,5,146995,81,11906595
971,2000-09-11,0,4,4,2808,75,210600
972,2000-09-12,1,1,2,80807,40,3232280
973,2000-09-12,1,2,6,16722,31,518382
974,2000-09-12,1,1,4,182977,30,5489310
975,2000-09-12,1,4,1,79574,23,1830202
976,2000-09-12,1,3,3,156554,45,7044930
977,2000-09-13,2,2,3,232127,46,10677842
978,2000-09-13,2,3,2,8039,89,715471
979,2000-09-13,2,2,3,254709,92,23433228
980,2000-09-13,2,1,1,149886,31,4646466
981,2000-09-13,2,2,5,278965,81,22596165
982,2000-09-13,2,2,6,128837,64,8245568
983,2000-09-13,2,3,4,140533,36,5059188
984,2000-09-13,2,1,6,76621,97,7432237
985,2000-09-15,4,3,5,177564,58,10298712
986,2000-09-15,4,2,6,184059,43,7914537
987,2000-09-15,4,1,3,9472,89,843008
988,2000-09-15,4,4,3,258895,23,5954585
989,2000-09-15,4,2,4,206692,58,11988136
990,2000-09-15,4,3,4,33756,78,2632968
991,2000-09-15,4,2,1,159550,80,12764000
992,2000-09-15,4,1,3,97081,20,1941620
993,2000-09-15,4,4,3,179175,71,12721425
994,2000-09-18,0,1,2,18093,77,1393161
995,2000-09-18,0,4,6,2898,33,95634
996,2000-09-18,0,3,4,90498,37,3348426
997,2000-09-18,0,2,3,208646,24,5007504
998,2000-09-18,0,3,5,142531,82,11687542
999,2000-09-18,0,2,1,99164,61,6049004
1000,2000-09-19,1,3,3,248474,74,18387076
1001,2000-09-19,1,2,5,83517,96,8017632
1002,2000-09-19,1,3,1,32892,56,1841952
1003,2000-09-19,1,3,4,188176,77,14489552
1004,2000-09-19,1,3,2,223657,76,16997932
1005,2000-09-19,1,2,4,57594,31,1785414
1006,2000-09-20,2,3,2,120703,89,10742567
1007,2000-09-20,2,4,1,184361,90,16592490
1008,2000-09-20,2,3,6,1454,78,113412
1009,2000-09-21,3,4,6,138124,67,9254308
1010,2000-09-21,3,3,1,21122,46,971612
1011,2000-09-22,4,4,5,138663,99,13727637
1012,2000-09-22,4,2,3,197131,59,11630729
1013,2000-09-22,4,4,2,178273,23,4100279
1014,2000-09-22,4,2,4,275097,90,24758730
1015,2000-09-22,4,4,2,95245,80,7619600
1016,2000-09-22,4,1,5,216426,20,4328520
1017,2000-09-22,4,2,6,183196,22,4030312
1018,2000-09-22,4,4,2,224646,52,11681592
1019,2000-09-22,4,3,1,275048,98,26954704
1020,2000-09-22,4,3,5,282161,54,15236694
1021,2000-09-22,4,4,6,264762,94,24887628
1022,2000-09-25,0,2,6,98810,32,3161920
1023,2000-09-25,0,1,2,247669,38,9411422
1024,2000-09-25,0,4,6,29474,30,884220
1025,2000-09-25,0,4,3,239861,72,17269992
1026,2000-09-25,0,4,4,175098,62,10856076
1027,2000-09-25,0,3,1,271324,45,12209580
1028,2000-09-26,1,2,3,58087,33,1916871
1029,2000-09-26,1,2,6,279366,77,21511182
1030,2000-09-26,1,3,4,195276,92,17965392
1031,2000-09-27,2,4,5,293905,37,10874485
1032,2000-09-27,2,1,1,201599,80,16127920
1033,2000-09-27,2,3,4,246507,73,17995011
1034,2000-09-27,2,3,6,90876,40,3635040
1035,2000-09-28,3,3,5,271325,60,16279500
1036,2000-09-28,3,4,2,188924,30,5667720
1037,2000-09-28,3,4,6,138220,61,8431420
1038,2000-09-28,3,3,3,254348,71,18058708
1039,2000-09-28,3,3,4,96265,87,8375055
1040,2000-09-29,4,2,6,232710,82,19082220
1041,2000-09-29,4,1,5,207704,61,12669944
1042,2000-09-29,4,3,2,138289,34,4701826
1043,2000-10-02,0,1,1,85215,73,6220695
1044,2000-10-02,0,3,2,289226,95,27476470
1045,2000-10-02,0,3,6,66008,94,6204752
1046,2000-10-02,0,1,4,181624,60,10897440
1047,2000-10-02,0,3,5,4248,89,378072
1048,2000-10-02,0,2,3,50370,23,1158510
1049,2000-10-02,0,1,3,65446,57,3730422
1050,2000-10-03,1,2,6,235795,72,16977240
1051,2000-10-03,1,3,4,143398,82,11758636
1052,2000-10-03,1,4,5,278410,45,12528450
1053,2000-10-03,1,1,2,95983,64,6142912
1054,2000-10-03,1,2,1,160134,33,5284422
1055,2000-10-03,1,1,3,199147,30,5974410
1056,2000-10-04,2,4,3,127191,28,3561348
1057,2000-10-04,2,3,3,167999,65,10919935
1058,2000-10-04,2,4,1,35154,69,2425626
1059,2000-10-05,3,4,3,120521,75,9039075
1060,2000-10-05,3,4,5,261046,63,16445898
1061,2000-10-05,3,1,2,184397,73,13460981
1062,2000-10-05,3,1,4,191324,63,12053412
1063,2000-10-05,3,4,1,220286,81,17843166
1064,2000-10-05,3,3,6,4651,41,190691
1065,2000-10-05,3,2,4,279278,71,19828738
1066,2000-10-06,4,3,1,267875,58,15536750
1067,2000-10-06,4,3,6,119233,24,2861592
1068,2000-10-06,4,4,2,234946,34,7988164
1069,2000-10-06,4,2,3,283883,59,16749097
1070,2000-10-06,4,3,3,93171,41,3820011
1071,2000-10-06,4,1,3,196142,99,19418058
1072,2000-10-06,4,1,5,246274,55,13545070
1073,2000-10-06,4,1,4,27495,47,1292265
1074,2000-10-09,0,2,5,3788,45,170460
1075,2000-10-09,0,1,4,239762,60,14385720
1076,2000-10-09,0,4,1,62097,23,1428231
1077,2000-10-09,0,4,2,19593,95,1861335
1078,2000-10-09,0,3,3,197621,26,5138146
1079,2000-10-10,1,4,1,155336,26,4038736
1080,2000-10-10,1,3,1,22535,99,2230965
1081,2000-10-10,1,3,6,3132,93,291276
1082,2000-10-10,1,4,5,191717,65,12461605
1083,2000-10-11,2,3,1,295015,99,29206485
1084,2000-10-11,2,3,2,21030,89,1871670
1085,2000-10-11,2,2,6,98433,92,9055836
1086,2000-10-11,2,2,3,148905,96,14294880
1087,2000-10-11,2,1,4,55165,45,2482425
1088,2000-10-11,2,2,4,170564,42,7163688
1089,2000-10-12,3,2,3,91901,50,4595050
1090,2000-10-12,3,3,4,86835,29,2518215
1091,2000-10-13,4,4,5,30554,97,2963738
1092,2000-10-13,4,2,6,46715,98,4578070
1093,2000-10-13,4,3,1,55001,78,4290078
1094,2000-10-16,0,3,3,212184,34,7214256
1095,2000-10-16,0,1,1,161398,75,12104850
1096,2000-10-16,0,2,4,228954,24,5494896
1097,2000-10-16,0,1,2,29119,79,2300401
1098,2000-10-16,0,3,5,176044,38,6689672
1099,2000-10-16,0,2,6,75567,34,2569278
1100,2000-10-17,1,4,6,98885,33,3263205
1101,2000-10-17,1,3,3,188145,98,18438210
1102,2000-10-17,1,2,2,31752,51,1619352
1103,2000-10-17,1,3,4,173230,86,14897780
1104,2000-10-17,1,3,1,35493,80,2839440
1105,2000-10-17,1,2,5,124758,40,4990320
1106,2000-10-18,2,1,3,85628,88,7535264
1107,2000-10-18,2,4,1,296086,33,9770838
1108,2000-10-18,2,3,4,48688,36,1752768
1109,2000-10-18,2,2,5,264317,34,8986778
1110,2000-10-18,2,1,2,34423,29,998267
1111,2000-10-18,2,4,6,26788,20,535760
1112,2000-10-19,3,4,2,267531,30,8025930
1113,2000-10-19,3,1,2,214981,39,8384259
1114,2000-10-19,3,1,1,141912,55,7805160
1115,2000-10-19,3,3,6,1689,63,106407
1116,2000-10-19,3,3,4,241877,97,23462069
1117,2000-10-19,3,4,5,2947,78,229866
1118,2000-10-20,4,1,5,291525,56,16325400
1119,2000-10-20,4,1,2,220796,76,16780496
1120,2000-10-20,4,3,6,62603,43,2691929
1121,2000-10-20,4,4,3,160161,82,13133202
1122,2000-10-20,4,3,4,125258,63,7891254
1123,2000-10-20,4,3,1,4606,91,419146
1124,2000-10-23,0,2,3,274167,80,21933360
1125,2000-10-24,1,2,6,115172,64,7371008
1126,2000-10-24,1,2,5,191205,75,14340375
1127,2000-10-25,2,2,1,125283,97,12152451
1128,2000-10-25,2,3,4,73915,28,2069620
1129,2000-10-25,2,4,2,82911,61,5057571
1130,2000-10-25,2,3,6,137631,78,10735218
1131,2000-10-25,2,3,3,44310,99,4386690
1132,2000-10-25,2,2,5,261203,27,7052481
1133,2000-10-25,2,1,4,18389,37,680393
1134,2000-10-26,3,2,5,244100,90,21969000
1135,2000-10-26,3,1,2,158395,92,14572340
1136,2000-10-26,3,3,6,252153,42,10590426
1137,2000-10-26,3,2,1,71662,95,6807890
1138,2000-10-26,3,2,3,292018,63,18397134
1139,2000-10-26,3,2,4,212049,56,11874744
1140,2000-10-26,3,1,1,253486,46,11660356
1141,2000-10-27,4,4,3,234906,37,8691522
1142,2000-10-27,4,3,6,179944,74,13315856
1143,2000-10-27,4,3,6,214395,92,19724340
1144,2000-10-27,4,2,4,246655,79,19485745
1145,2000-10-27,4,3,2,235442,46,10830332
1146,2000-10-27,4,4,1,284116,57,16194612
1147,2000-10-27,4,1,5,167286,70,11710020
1148,2000-10-27,4,4,5,70064,65,4554160
1149,2000-10-30,0,3,2,242837,96,23312352
1150,2000-10-30,0,1,3,289778,52,15068456
1151,2000-10-31,1,2,3,265226,64,16974464
1152,2000-10-31,1,3,2,202083,68,13741644
1153,2000-10-31,1,3,6,28755,39,1121445
